subject_id	subject_name	class_id	class_name	sample_id	sample_name
22	052-dr052	2	VAS_2	182	dr052t2aaaff
22	052-dr052	1	VAS_1	183	dr052t1aeaff
22	052-dr052	1	VAS_1	184	dr052t2aeunaff
22	052-dr052	4	VAS_4	185	dr052t1aiaff
22	052-dr052	0	VAS_0	186	dr052t1aeunaff
24	123-jh123	0	VAS_0	195	jh123t1aaunaff
24	123-jh123	0	VAS_0	196	jh123t1aeunaff
24	123-jh123	4	VAS_4	197	jh123t1aeaff
24	123-jh123	0	VAS_0	198	jh123t2aaaff
24	123-jh123	5	VAS_5	199	jh123t2aeaff
24	123-jh123	0	VAS_0	200	jh123t1afaff
1	042-ll042	1	VAS_1	6	ll042t1aiunaff
1	042-ll042	5	VAS_5	7	ll042t1afaff
1	042-ll042	8	VAS_8	8	ll042t1aiaff
1	042-ll042	4	VAS_4	9	ll042t2afaff
1	042-ll042	6	VAS_6	10	ll042t1aaaff
1	042-ll042	1	VAS_1	11	ll042t1aaunaff
1	042-ll042	2	VAS_2	12	ll042t1afunaff
1	042-ll042	2	VAS_2	13	ll042t1aeunaff
6	124-dn124	1	VAS_1	45	dn124t1afaff
6	124-dn124	2	VAS_2	46	dn124t1aeaff
6	124-dn124	0	VAS_0	47	dn124t1aeunaff
6	124-dn124	2	VAS_2	48	dn124t1aaaff
6	124-dn124	0	VAS_0	49	dn124t1aaunaff
6	124-dn124	6	VAS_6	50	dn124t1aiaff
6	124-dn124	0	VAS_0	51	dn124t1afunaff
7	047-jl047	7	VAS_7	52	jl047t1aaaff
7	047-jl047	0	VAS_0	53	jl047t1aiunaff
7	047-jl047	0	VAS_0	54	jl047t1aaunaff
7	047-jl047	2	VAS_2	55	jl047t1aiaff
7	047-jl047	4	VAS_4	56	jl047t2afaff
7	047-jl047	2	VAS_2	57	jl047t2aeunaff
7	047-jl047	0	VAS_0	58	jl047t1afunaff
14	092-ch092	1	VAS_1	105	ch092t1aiaff
14	092-ch092	1	VAS_1	106	ch092t2afaff
14	092-ch092	7	VAS_7	107	ch092t2aiaff
14	092-ch092	1	VAS_1	108	ch092t2aeaff
14	092-ch092	1	VAS_1	109	ch092t2aaaff
