subject_id	subject_name	class_id	class_name	sample_id	sample_name
284	RobertMorley	61	AGE61	7541	7540_RobertMorley_61_m
284	RobertMorley	75	AGE75	7546	7545_RobertMorley_75_m
284	RobertMorley	62	AGE62	7542	7541_RobertMorley_62_m
284	RobertMorley	71	AGE71	7560	7559_RobertMorley_71_m
284	RobertMorley	57	AGE57	7540	7539_RobertMorley_57_m
284	RobertMorley	55	AGE55	7539	7538_RobertMorley_55_m
284	RobertMorley	29	AGE29	7528	7527_RobertMorley_29_m
284	RobertMorley	54	AGE54	7555	7554_RobertMorley_54_m
284	RobertMorley	49	AGE49	7551	7550_RobertMorley_49_m
284	RobertMorley	51	AGE51	7553	7552_RobertMorley_51_m
284	RobertMorley	30	AGE30	7529	7528_RobertMorley_30_m
284	RobertMorley	50	AGE50	7552	7551_RobertMorley_50_m
284	RobertMorley	48	AGE48	7550	7549_RobertMorley_48_m
284	RobertMorley	56	AGE56	7556	7555_RobertMorley_56_m
284	RobertMorley	53	AGE53	7538	7537_RobertMorley_53_m
284	RobertMorley	59	AGE59	7558	7557_RobertMorley_59_m
284	RobertMorley	67	AGE67	7559	7558_RobertMorley_67_m
284	RobertMorley	47	AGE47	7537	7536_RobertMorley_47_m
284	RobertMorley	58	AGE58	7557	7556_RobertMorley_58_m
284	RobertMorley	34	AGE34	7531	7530_RobertMorley_34_m
284	RobertMorley	70	AGE70	7544	7543_RobertMorley_70_m
284	RobertMorley	46	AGE46	7549	7548_RobertMorley_46_m
284	RobertMorley	45	AGE45	7536	7535_RobertMorley_45_m
284	RobertMorley	43	AGE43	7534	7533_RobertMorley_43_m
284	RobertMorley	44	AGE44	7535	7534_RobertMorley_44_m
284	RobertMorley	73	AGE73	7545	7544_RobertMorley_73_m
284	RobertMorley	41	AGE41	7533	7532_RobertMorley_41_m
284	RobertMorley	82	AGE82	7548	7547_RobertMorley_82_m
284	RobertMorley	52	AGE52	7554	7553_RobertMorley_52_m
284	RobertMorley	37	AGE37	7532	7531_RobertMorley_37_m
284	RobertMorley	32	AGE32	7530	7529_RobertMorley_32_m
284	RobertMorley	77	AGE77	7561	7560_RobertMorley_77_m
284	RobertMorley	81	AGE81	7547	7546_RobertMorley_81_m
285	RyanONeal	19	AGE19	2864	2863_RyanONeal_19_m
285	RyanONeal	28	AGE28	2849	2848_RyanONeal_28_m
285	RyanONeal	71	AGE71	2869	2868_RyanONeal_71_m
285	RyanONeal	34	AGE34	2853	2852_RyanONeal_34_m
285	RyanONeal	64	AGE64	2859	2858_RyanONeal_64_m
285	RyanONeal	70	AGE70	2862	2861_RyanONeal_70_m
285	RyanONeal	37	AGE37	2854	2853_RyanONeal_37_m
285	RyanONeal	32	AGE32	2852	2851_RyanONeal_32_m
285	RyanONeal	27	AGE27	2845	2844_RyanONeal_27_m
285	RyanONeal	29	AGE29	2846	2845_RyanONeal_29_m
285	RyanONeal	39	AGE39	2855	2854_RyanONeal_39_m
285	RyanONeal	68	AGE68	2861	2860_RyanONeal_68_m
285	RyanONeal	67	AGE67	2868	2867_RyanONeal_67_m
285	RyanONeal	24	AGE24	2870	2869_RyanONeal_24_m
285	RyanONeal	20	AGE20	2848	2847_RyanONeal_20_m
285	RyanONeal	48	AGE48	2858	2857_RyanONeal_48_m
285	RyanONeal	46	AGE46	2857	2856_RyanONeal_46_m
285	RyanONeal	21	AGE21	2844	2843_RyanONeal_21_m
285	RyanONeal	71	AGE71	2863	2862_RyanONeal_71_m
285	RyanONeal	24	AGE24	2847	2846_RyanONeal_24_m
285	RyanONeal	68	AGE68	2871	2870_RyanONeal_68_m
285	RyanONeal	61	AGE61	2867	2866_RyanONeal_61_m
285	RyanONeal	67	AGE67	2865	2864_RyanONeal_67_m
285	RyanONeal	23	AGE23	2866	2865_RyanONeal_23_m
285	RyanONeal	43	AGE43	2856	2855_RyanONeal_43_m
285	RyanONeal	29	AGE29	2850	2849_RyanONeal_29_m
285	RyanONeal	58	AGE58	2860	2859_RyanONeal_58_m
285	RyanONeal	31	AGE31	2851	2850_RyanONeal_31_m
286	CydCharisse	48	AGE48	15193	15192_CydCharisse_48_f
286	CydCharisse	36	AGE36	15185	15184_CydCharisse_36_f
286	CydCharisse	72	AGE72	15202	15201_CydCharisse_72_f
286	CydCharisse	43	AGE43	15190	15189_CydCharisse_43_f
286	CydCharisse	44	AGE44	15191	15190_CydCharisse_44_f
286	CydCharisse	51	AGE51	15194	15193_CydCharisse_51_f
286	CydCharisse	81	AGE81	15209	15208_CydCharisse_81_f
286	CydCharisse	75	AGE75	15204	15203_CydCharisse_75_f
286	CydCharisse	80	AGE80	15208	15207_CydCharisse_80_f
286	CydCharisse	30	AGE30	15180	15179_CydCharisse_30_f
286	CydCharisse	77	AGE77	15205	15204_CydCharisse_77_f
286	CydCharisse	83	AGE83	15211	15210_CydCharisse_83_f
286	CydCharisse	68	AGE68	15200	15199_CydCharisse_68_f
286	CydCharisse	38	AGE38	15186	15185_CydCharisse_38_f
286	CydCharisse	82	AGE82	15210	15209_CydCharisse_82_f
286	CydCharisse	78	AGE78	15206	15205_CydCharisse_78_f
286	CydCharisse	33	AGE33	15182	15181_CydCharisse_33_f
286	CydCharisse	32	AGE32	15181	15180_CydCharisse_32_f
286	CydCharisse	67	AGE67	15199	15198_CydCharisse_67_f
286	CydCharisse	31	AGE31	15187	15186_CydCharisse_31_f
286	CydCharisse	27	AGE27	15179	15178_CydCharisse_27_f
286	CydCharisse	53	AGE53	15195	15194_CydCharisse_53_f
286	CydCharisse	40	AGE40	15188	15187_CydCharisse_40_f
286	CydCharisse	79	AGE79	15207	15206_CydCharisse_79_f
286	CydCharisse	60	AGE60	15196	15195_CydCharisse_60_f
286	CydCharisse	73	AGE73	15203	15202_CydCharisse_73_f
286	CydCharisse	65	AGE65	15198	15197_CydCharisse_65_f
286	CydCharisse	41	AGE41	15189	15188_CydCharisse_41_f
286	CydCharisse	46	AGE46	15192	15191_CydCharisse_46_f
286	CydCharisse	63	AGE63	15197	15196_CydCharisse_63_f
286	CydCharisse	34	AGE34	15183	15182_CydCharisse_34_f
286	CydCharisse	84	AGE84	15213	15212_CydCharisse_84_f
286	CydCharisse	35	AGE35	15184	15183_CydCharisse_35_f
286	CydCharisse	85	AGE85	15214	15213_CydCharisse_85_f
286	CydCharisse	70	AGE70	15201	15200_CydCharisse_70_f
286	CydCharisse	83	AGE83	15212	15211_CydCharisse_83_f
287	JosephCotten	6	AGE6	7210	7209_JosephCotten_6_m
287	JosephCotten	37	AGE37	7214	7213_JosephCotten_37_m
287	JosephCotten	66	AGE66	7237	7236_JosephCotten_66_m
287	JosephCotten	69	AGE69	7239	7238_JosephCotten_69_m
287	JosephCotten	67	AGE67	7238	7237_JosephCotten_67_m
287	JosephCotten	62	AGE62	7235	7234_JosephCotten_62_m
287	JosephCotten	46	AGE46	7220	7219_JosephCotten_46_m
287	JosephCotten	41	AGE41	7231	7230_JosephCotten_41_m
287	JosephCotten	87	AGE87	7230	7229_JosephCotten_87_m
287	JosephCotten	38	AGE38	7216	7215_JosephCotten_38_m
287	JosephCotten	60	AGE60	7226	7225_JosephCotten_60_m
287	JosephCotten	72	AGE72	7227	7226_JosephCotten_72_m
287	JosephCotten	47	AGE47	7221	7220_JosephCotten_47_m
287	JosephCotten	80	AGE80	7242	7241_JosephCotten_80_m
287	JosephCotten	48	AGE48	7222	7221_JosephCotten_48_m
287	JosephCotten	59	AGE59	7233	7232_JosephCotten_59_m
287	JosephCotten	36	AGE36	7213	7212_JosephCotten_36_m
287	JosephCotten	50	AGE50	7223	7222_JosephCotten_50_m
287	JosephCotten	42	AGE42	7219	7218_JosephCotten_42_m
287	JosephCotten	54	AGE54	7232	7231_JosephCotten_54_m
287	JosephCotten	39	AGE39	7217	7216_JosephCotten_39_m
287	JosephCotten	85	AGE85	7229	7228_JosephCotten_85_m
287	JosephCotten	35	AGE35	7212	7211_JosephCotten_35_m
287	JosephCotten	64	AGE64	7236	7235_JosephCotten_64_m
287	JosephCotten	51	AGE51	7224	7223_JosephCotten_51_m
287	JosephCotten	38	AGE38	7215	7214_JosephCotten_38_m
287	JosephCotten	55	AGE55	7225	7224_JosephCotten_55_m
287	JosephCotten	74	AGE74	7228	7227_JosephCotten_74_m
287	JosephCotten	70	AGE70	7240	7239_JosephCotten_70_m
287	JosephCotten	33	AGE33	7211	7210_JosephCotten_33_m
287	JosephCotten	40	AGE40	7218	7217_JosephCotten_40_m
287	JosephCotten	76	AGE76	7241	7240_JosephCotten_76_m
287	JosephCotten	61	AGE61	7234	7233_JosephCotten_61_m
288	AnitaEkberg	30	AGE30	10346	10345_AnitaEkberg_30_f
288	AnitaEkberg	43	AGE43	10356	10355_AnitaEkberg_43_f
288	AnitaEkberg	75	AGE75	10368	10367_AnitaEkberg_75_f
288	AnitaEkberg	67	AGE67	10364	10363_AnitaEkberg_67_f
288	AnitaEkberg	49	AGE49	10358	10357_AnitaEkberg_49_f
288	AnitaEkberg	79	AGE79	10369	10368_AnitaEkberg_79_f
288	AnitaEkberg	22	AGE22	10336	10335_AnitaEkberg_22_f
288	AnitaEkberg	41	AGE41	10355	10354_AnitaEkberg_41_f
288	AnitaEkberg	21	AGE21	10335	10334_AnitaEkberg_21_f
288	AnitaEkberg	39	AGE39	10354	10353_AnitaEkberg_39_f
288	AnitaEkberg	29	AGE29	10344	10343_AnitaEkberg_29_f
288	AnitaEkberg	31	AGE31	10347	10346_AnitaEkberg_31_f
288	AnitaEkberg	56	AGE56	10360	10359_AnitaEkberg_56_f
288	AnitaEkberg	51	AGE51	10359	10358_AnitaEkberg_51_f
288	AnitaEkberg	64	AGE64	10363	10362_AnitaEkberg_64_f
288	AnitaEkberg	28	AGE28	10343	10342_AnitaEkberg_28_f
288	AnitaEkberg	30	AGE30	10345	10344_AnitaEkberg_30_f
288	AnitaEkberg	36	AGE36	10352	10351_AnitaEkberg_36_f
288	AnitaEkberg	23	AGE23	10337	10336_AnitaEkberg_23_f
288	AnitaEkberg	74	AGE74	10367	10366_AnitaEkberg_74_f
288	AnitaEkberg	72	AGE72	10366	10365_AnitaEkberg_72_f
288	AnitaEkberg	27	AGE27	10342	10341_AnitaEkberg_27_f
288	AnitaEkberg	20	AGE20	10334	10333_AnitaEkberg_20_f
288	AnitaEkberg	38	AGE38	10353	10352_AnitaEkberg_38_f
288	AnitaEkberg	25	AGE25	10339	10338_AnitaEkberg_25_f
288	AnitaEkberg	34	AGE34	10350	10349_AnitaEkberg_34_f
288	AnitaEkberg	63	AGE63	10362	10361_AnitaEkberg_63_f
288	AnitaEkberg	61	AGE61	10361	10360_AnitaEkberg_61_f
288	AnitaEkberg	26	AGE26	10340	10339_AnitaEkberg_26_f
288	AnitaEkberg	33	AGE33	10349	10348_AnitaEkberg_33_f
288	AnitaEkberg	47	AGE47	10357	10356_AnitaEkberg_47_f
288	AnitaEkberg	35	AGE35	10351	10350_AnitaEkberg_35_f
288	AnitaEkberg	32	AGE32	10348	10347_AnitaEkberg_32_f
288	AnitaEkberg	82	AGE82	10370	10369_AnitaEkberg_82_f
288	AnitaEkberg	71	AGE71	10365	10364_AnitaEkberg_71_f
288	AnitaEkberg	26	AGE26	10341	10340_AnitaEkberg_26_f
288	AnitaEkberg	24	AGE24	10338	10337_AnitaEkberg_24_f
289	JohnWayne	28	AGE28	7208	7207_JohnWayne_28_m
289	JohnWayne	71	AGE71	7204	7203_JohnWayne_71_m
289	JohnWayne	41	AGE41	7194	7193_JohnWayne_41_m
289	JohnWayne	71	AGE71	7203	7202_JohnWayne_71_m
289	JohnWayne	68	AGE68	7202	7201_JohnWayne_68_m
289	JohnWayne	34	AGE34	7188	7187_JohnWayne_34_m
289	JohnWayne	34	AGE34	7185	7184_JohnWayne_34_m
289	JohnWayne	34	AGE34	7195	7194_JohnWayne_34_m
289	JohnWayne	68	AGE68	7200	7199_JohnWayne_68_m
289	JohnWayne	34	AGE34	7206	7205_JohnWayne_34_m
289	JohnWayne	45	AGE45	7187	7186_JohnWayne_45_m
289	JohnWayne	43	AGE43	7189	7188_JohnWayne_43_m
289	JohnWayne	40	AGE40	7196	7195_JohnWayne_40_m
289	JohnWayne	67	AGE67	7199	7198_JohnWayne_67_m
289	JohnWayne	34	AGE34	7192	7191_JohnWayne_34_m
289	JohnWayne	45	AGE45	7190	7189_JohnWayne_45_m
289	JohnWayne	49	AGE49	7197	7196_JohnWayne_49_m
289	JohnWayne	39	AGE39	7191	7190_JohnWayne_39_m
289	JohnWayne	25	AGE25	7205	7204_JohnWayne_25_m
289	JohnWayne	35	AGE35	7193	7192_JohnWayne_35_m
289	JohnWayne	62	AGE62	7198	7197_JohnWayne_62_m
289	JohnWayne	45	AGE45	7186	7185_JohnWayne_45_m
289	JohnWayne	69	AGE69	7201	7200_JohnWayne_69_m
289	JohnWayne	42	AGE42	7209	7208_JohnWayne_42_m
289	JohnWayne	36	AGE36	7207	7206_JohnWayne_36_m
290	CHARLIERUGGLES	75	AGE75	9524	9523_CHARLIERUGGLES_75_m
290	CHARLIERUGGLES	56	AGE56	9515	9514_CHARLIERUGGLES_56_m
290	CHARLIERUGGLES	69	AGE69	9520	9519_CHARLIERUGGLES_69_m
290	CHARLIERUGGLES	62	AGE62	9518	9517_CHARLIERUGGLES_62_m
290	CHARLIERUGGLES	71	AGE71	9521	9520_CHARLIERUGGLES_71_m
290	CHARLIERUGGLES	76	AGE76	9525	9524_CHARLIERUGGLES_76_m
290	CHARLIERUGGLES	79	AGE79	9528	9527_CHARLIERUGGLES_79_m
290	CHARLIERUGGLES	81	AGE81	9510	9509_CHARLIERUGGLES_81_m
290	CHARLIERUGGLES	78	AGE78	9527	9526_CHARLIERUGGLES_78_m
290	CHARLIERUGGLES	82	AGE82	9530	9529_CHARLIERUGGLES_82_m
290	CHARLIERUGGLES	73	AGE73	9522	9521_CHARLIERUGGLES_73_m
290	CHARLIERUGGLES	42	AGE42	9502	9501_CHARLIERUGGLES_42_m
290	CHARLIERUGGLES	47	AGE47	9507	9506_CHARLIERUGGLES_47_m
290	CHARLIERUGGLES	50	AGE50	9511	9510_CHARLIERUGGLES_50_m
290	CHARLIERUGGLES	58	AGE58	9516	9515_CHARLIERUGGLES_58_m
290	CHARLIERUGGLES	40	AGE40	9501	9500_CHARLIERUGGLES_40_m
290	CHARLIERUGGLES	77	AGE77	9526	9525_CHARLIERUGGLES_77_m
290	CHARLIERUGGLES	43	AGE43	9503	9502_CHARLIERUGGLES_43_m
290	CHARLIERUGGLES	52	AGE52	9513	9512_CHARLIERUGGLES_52_m
290	CHARLIERUGGLES	46	AGE46	9506	9505_CHARLIERUGGLES_46_m
290	CHARLIERUGGLES	65	AGE65	9519	9518_CHARLIERUGGLES_65_m
290	CHARLIERUGGLES	60	AGE60	9517	9516_CHARLIERUGGLES_60_m
290	CHARLIERUGGLES	80	AGE80	9529	9528_CHARLIERUGGLES_80_m
290	CHARLIERUGGLES	44	AGE44	9504	9503_CHARLIERUGGLES_44_m
290	CHARLIERUGGLES	54	AGE54	9514	9513_CHARLIERUGGLES_54_m
290	CHARLIERUGGLES	45	AGE45	9505	9504_CHARLIERUGGLES_45_m
290	CHARLIERUGGLES	83	AGE83	9531	9530_CHARLIERUGGLES_83_m
290	CHARLIERUGGLES	51	AGE51	9512	9511_CHARLIERUGGLES_51_m
290	CHARLIERUGGLES	49	AGE49	9509	9508_CHARLIERUGGLES_49_m
290	CHARLIERUGGLES	74	AGE74	9523	9522_CHARLIERUGGLES_74_m
290	CHARLIERUGGLES	48	AGE48	9508	9507_CHARLIERUGGLES_48_m
291	IlyaPrigogine	57	AGE57	1272	1271_IlyaPrigogine_57_m
291	IlyaPrigogine	80	AGE80	1281	1280_IlyaPrigogine_80_m
291	IlyaPrigogine	80	AGE80	1282	1281_IlyaPrigogine_80_m
291	IlyaPrigogine	72	AGE72	1277	1276_IlyaPrigogine_72_m
291	IlyaPrigogine	70	AGE70	1274	1273_IlyaPrigogine_70_m
291	IlyaPrigogine	65	AGE65	1268	1267_IlyaPrigogine_65_m
291	IlyaPrigogine	62	AGE62	1279	1278_IlyaPrigogine_62_m
291	IlyaPrigogine	78	AGE78	1270	1269_IlyaPrigogine_78_m
291	IlyaPrigogine	57	AGE57	1271	1270_IlyaPrigogine_57_m
291	IlyaPrigogine	73	AGE73	1276	1275_IlyaPrigogine_73_m
291	IlyaPrigogine	73	AGE73	1275	1274_IlyaPrigogine_73_m
291	IlyaPrigogine	80	AGE80	1280	1279_IlyaPrigogine_80_m
291	IlyaPrigogine	55	AGE55	1273	1272_IlyaPrigogine_55_m
291	IlyaPrigogine	82	AGE82	1269	1268_IlyaPrigogine_82_m
291	IlyaPrigogine	68	AGE68	1278	1277_IlyaPrigogine_68_m
292	KathrynHays	41	AGE41	10571	10570_KathrynHays_41_f
292	KathrynHays	40	AGE40	10570	10569_KathrynHays_40_f
292	KathrynHays	22	AGE22	10558	10557_KathrynHays_22_f
292	KathrynHays	32	AGE32	10563	10562_KathrynHays_32_f
292	KathrynHays	34	AGE34	10565	10564_KathrynHays_34_f
292	KathrynHays	25	AGE25	10560	10559_KathrynHays_25_f
292	KathrynHays	30	AGE30	10561	10560_KathrynHays_30_f
292	KathrynHays	75	AGE75	10583	10582_KathrynHays_75_f
292	KathrynHays	45	AGE45	10572	10571_KathrynHays_45_f
292	KathrynHays	31	AGE31	10562	10561_KathrynHays_31_f
292	KathrynHays	77	AGE77	10584	10583_KathrynHays_77_f
292	KathrynHays	35	AGE35	10566	10565_KathrynHays_35_f
292	KathrynHays	57	AGE57	10575	10574_KathrynHays_57_f
292	KathrynHays	63	AGE63	10578	10577_KathrynHays_63_f
292	KathrynHays	23	AGE23	10559	10558_KathrynHays_23_f
292	KathrynHays	17	AGE17	10556	10555_KathrynHays_17_f
292	KathrynHays	65	AGE65	10579	10578_KathrynHays_65_f
292	KathrynHays	67	AGE67	10580	10579_KathrynHays_67_f
292	KathrynHays	47	AGE47	10573	10572_KathrynHays_47_f
292	KathrynHays	62	AGE62	10577	10576_KathrynHays_62_f
292	KathrynHays	70	AGE70	10581	10580_KathrynHays_70_f
292	KathrynHays	20	AGE20	10557	10556_KathrynHays_20_f
292	KathrynHays	33	AGE33	10564	10563_KathrynHays_33_f
292	KathrynHays	37	AGE37	10568	10567_KathrynHays_37_f
292	KathrynHays	36	AGE36	10567	10566_KathrynHays_36_f
292	KathrynHays	72	AGE72	10582	10581_KathrynHays_72_f
292	KathrynHays	51	AGE51	10574	10573_KathrynHays_51_f
292	KathrynHays	38	AGE38	10569	10568_KathrynHays_38_f
292	KathrynHays	59	AGE59	10576	10575_KathrynHays_59_f
293	PeterGraves	25	AGE25	6670	6669_PeterGraves_25_m
293	PeterGraves	61	AGE61	6691	6690_PeterGraves_61_m
293	PeterGraves	27	AGE27	6672	6671_PeterGraves_27_m
293	PeterGraves	53	AGE53	6687	6686_PeterGraves_53_m
293	PeterGraves	51	AGE51	6702	6701_PeterGraves_51_m
293	PeterGraves	83	AGE83	6708	6707_PeterGraves_83_m
293	PeterGraves	70	AGE70	6694	6693_PeterGraves_70_m
293	PeterGraves	46	AGE46	6701	6700_PeterGraves_46_m
293	PeterGraves	40	AGE40	6681	6680_PeterGraves_40_m
293	PeterGraves	66	AGE66	6692	6691_PeterGraves_66_m
293	PeterGraves	42	AGE42	6700	6699_PeterGraves_42_m
293	PeterGraves	54	AGE54	6704	6703_PeterGraves_54_m
293	PeterGraves	23	AGE23	6668	6667_PeterGraves_23_m
293	PeterGraves	56	AGE56	6688	6687_PeterGraves_56_m
293	PeterGraves	79	AGE79	6696	6695_PeterGraves_79_m
293	PeterGraves	77	AGE77	6707	6706_PeterGraves_77_m
293	PeterGraves	39	AGE39	6680	6679_PeterGraves_39_m
293	PeterGraves	82	AGE82	6699	6698_PeterGraves_82_m
293	PeterGraves	52	AGE52	6703	6702_PeterGraves_52_m
293	PeterGraves	80	AGE80	6697	6696_PeterGraves_80_m
293	PeterGraves	37	AGE37	6679	6678_PeterGraves_37_m
293	PeterGraves	45	AGE45	6685	6684_PeterGraves_45_m
293	PeterGraves	44	AGE44	6684	6683_PeterGraves_44_m
293	PeterGraves	57	AGE57	6689	6688_PeterGraves_57_m
293	PeterGraves	36	AGE36	6678	6677_PeterGraves_36_m
293	PeterGraves	31	AGE31	6676	6675_PeterGraves_31_m
293	PeterGraves	81	AGE81	6698	6697_PeterGraves_81_m
293	PeterGraves	24	AGE24	6669	6668_PeterGraves_24_m
293	PeterGraves	43	AGE43	6683	6682_PeterGraves_43_m
293	PeterGraves	41	AGE41	6682	6681_PeterGraves_41_m
293	PeterGraves	34	AGE34	6677	6676_PeterGraves_34_m
293	PeterGraves	72	AGE72	6706	6705_PeterGraves_72_m
293	PeterGraves	29	AGE29	6674	6673_PeterGraves_29_m
293	PeterGraves	26	AGE26	6671	6670_PeterGraves_26_m
293	PeterGraves	69	AGE69	6693	6692_PeterGraves_69_m
293	PeterGraves	62	AGE62	6705	6704_PeterGraves_62_m
293	PeterGraves	30	AGE30	6675	6674_PeterGraves_30_m
293	PeterGraves	48	AGE48	6686	6685_PeterGraves_48_m
293	PeterGraves	60	AGE60	6690	6689_PeterGraves_60_m
293	PeterGraves	28	AGE28	6673	6672_PeterGraves_28_m
293	PeterGraves	75	AGE75	6695	6694_PeterGraves_75_m
294	JamieLeeCurtis	26	AGE26	12676	12675_JamieLeeCurtis_26_f
294	JamieLeeCurtis	22	AGE22	12674	12673_JamieLeeCurtis_22_f
294	JamieLeeCurtis	51	AGE51	12693	12692_JamieLeeCurtis_51_f
294	JamieLeeCurtis	40	AGE40	12684	12683_JamieLeeCurtis_40_f
294	JamieLeeCurtis	38	AGE38	12682	12681_JamieLeeCurtis_38_f
294	JamieLeeCurtis	21	AGE21	12673	12672_JamieLeeCurtis_21_f
294	JamieLeeCurtis	33	AGE33	12698	12697_JamieLeeCurtis_33_f
294	JamieLeeCurtis	29	AGE29	12678	12677_JamieLeeCurtis_29_f
294	JamieLeeCurtis	52	AGE52	12694	12693_JamieLeeCurtis_52_f
294	JamieLeeCurtis	50	AGE50	12696	12695_JamieLeeCurtis_50_f
294	JamieLeeCurtis	20	AGE20	12672	12671_JamieLeeCurtis_20_f
294	JamieLeeCurtis	55	AGE55	12695	12694_JamieLeeCurtis_55_f
294	JamieLeeCurtis	45	AGE45	12687	12686_JamieLeeCurtis_45_f
294	JamieLeeCurtis	28	AGE28	12697	12696_JamieLeeCurtis_28_f
294	JamieLeeCurtis	39	AGE39	12683	12682_JamieLeeCurtis_39_f
294	JamieLeeCurtis	31	AGE31	12679	12678_JamieLeeCurtis_31_f
294	JamieLeeCurtis	48	AGE48	12690	12689_JamieLeeCurtis_48_f
294	JamieLeeCurtis	25	AGE25	12675	12674_JamieLeeCurtis_25_f
294	JamieLeeCurtis	27	AGE27	12677	12676_JamieLeeCurtis_27_f
294	JamieLeeCurtis	50	AGE50	12692	12691_JamieLeeCurtis_50_f
294	JamieLeeCurtis	46	AGE46	12689	12688_JamieLeeCurtis_46_f
294	JamieLeeCurtis	42	AGE42	12686	12685_JamieLeeCurtis_42_f
294	JamieLeeCurtis	49	AGE49	12691	12690_JamieLeeCurtis_49_f
294	JamieLeeCurtis	41	AGE41	12685	12684_JamieLeeCurtis_41_f
294	JamieLeeCurtis	34	AGE34	12680	12679_JamieLeeCurtis_34_f
294	JamieLeeCurtis	38	AGE38	12681	12680_JamieLeeCurtis_38_f
294	JamieLeeCurtis	47	AGE47	12701	12700_JamieLeeCurtis_47_f
294	JamieLeeCurtis	46	AGE46	12688	12687_JamieLeeCurtis_46_f
294	JamieLeeCurtis	43	AGE43	12700	12699_JamieLeeCurtis_43_f
294	JamieLeeCurtis	36	AGE36	12699	12698_JamieLeeCurtis_36_f
295	JanetEllis	30	AGE30	15435	15434_JanetEllis_30_f
295	JanetEllis	7	AGE7	15422	15421_JanetEllis_7_f
295	JanetEllis	28	AGE28	15433	15432_JanetEllis_28_f
295	JanetEllis	49	AGE49	15447	15446_JanetEllis_49_f
295	JanetEllis	54	AGE54	15452	15451_JanetEllis_54_f
295	JanetEllis	56	AGE56	15454	15453_JanetEllis_56_f
295	JanetEllis	58	AGE58	15456	15455_JanetEllis_58_f
295	JanetEllis	53	AGE53	15451	15450_JanetEllis_53_f
295	JanetEllis	27	AGE27	15432	15431_JanetEllis_27_f
295	JanetEllis	46	AGE46	15445	15444_JanetEllis_46_f
295	JanetEllis	24	AGE24	15427	15426_JanetEllis_24_f
295	JanetEllis	34	AGE34	15439	15438_JanetEllis_34_f
295	JanetEllis	21	AGE21	15424	15423_JanetEllis_21_f
295	JanetEllis	35	AGE35	15440	15439_JanetEllis_35_f
295	JanetEllis	37	AGE37	15442	15441_JanetEllis_37_f
295	JanetEllis	39	AGE39	15443	15442_JanetEllis_39_f
295	JanetEllis	27	AGE27	15431	15430_JanetEllis_27_f
295	JanetEllis	36	AGE36	15441	15440_JanetEllis_36_f
295	JanetEllis	50	AGE50	15448	15447_JanetEllis_50_f
295	JanetEllis	23	AGE23	15426	15425_JanetEllis_23_f
295	JanetEllis	32	AGE32	15437	15436_JanetEllis_32_f
295	JanetEllis	33	AGE33	15438	15437_JanetEllis_33_f
295	JanetEllis	51	AGE51	15449	15448_JanetEllis_51_f
295	JanetEllis	22	AGE22	15425	15424_JanetEllis_22_f
295	JanetEllis	55	AGE55	15453	15452_JanetEllis_55_f
295	JanetEllis	29	AGE29	15434	15433_JanetEllis_29_f
295	JanetEllis	43	AGE43	15444	15443_JanetEllis_43_f
295	JanetEllis	20	AGE20	15423	15422_JanetEllis_20_f
