subject_id	subject_name	class_id	class_name	sample_id	sample_name
430	HelenHayes	11	AGE11	13532	13531_HelenHayes_11_f
424	GraceKelly	11	AGE11	13083	13082_GraceKelly_11_f
216	FrederickSanger	11	AGE11	1155	1154_FrederickSanger_11_m
450	RobertOppenheimer	11	AGE11	1243	1242_RobertOppenheimer_11_m
210	JeanPeters	11	AGE11	13584	13583_JeanPeters_11_f
315	DirkBogarde	11	AGE11	6224	6223_DirkBogarde_11_m
85	JodieFoster	11	AGE11	11084	11083_JodieFoster_11_f
91	DickieMoore	11	AGE11	6193	6192_DickieMoore_11_m
24	HelenHunt	11	AGE11	10029	10028_HelenHunt_11_f
28	AndreasPapantreou	11	AGE11	887	886_AndreasPapantreou_11_m
217	MargaretOBrien	11	AGE11	12784	12783_MargaretOBrien_11_f
441	motherTereza	11	AGE11	492	491_motherTereza_11_f
324	JaneAsher	12	AGE12	9794	9793_JaneAsher_12_f
566	Pele	12	AGE12	69	68_Pele_12_m
24	HelenHunt	12	AGE12	10030	10029_HelenHunt_12_f
85	JodieFoster	12	AGE12	11085	11084_JodieFoster_12_f
217	MargaretOBrien	12	AGE12	12785	12784_MargaretOBrien_12_f
554	CharlieChaplin	12	AGE12	8549	8548_CharlieChaplin_12_m
166	AnnJillian	12	AGE12	14976	14975_AnnJillian_12_f
486	MuhammadAli	12	AGE12	15973	15972_MuhammadAli_12_m
324	JaneAsher	12	AGE12	9795	9794_JaneAsher_12_f
414	LauraDern	12	AGE12	9870	9869_LauraDern_12_f
486	MuhammadAli	12	AGE12	15989	15988_MuhammadAli_12_m
556	CarlosSantana	12	AGE12	4485	4484_CarlosSantana_12_m
213	RabindranathTagore	12	AGE12	1468	1467_RabindranathTagore_12_m
417	StevenBerkoff	12	AGE12	4927	4926_StevenBerkoff_12_m
301	JudyGarland	13	AGE13	14037	14036_JudyGarland_13_f
482	JuneLockhart	13	AGE13	11113	11112_JuneLockhart_13_f
24	HelenHunt	13	AGE13	10031	10030_HelenHunt_13_f
166	AnnJillian	13	AGE13	14977	14976_AnnJillian_13_f
217	MargaretOBrien	13	AGE13	12786	12785_MargaretOBrien_13_f
283	BettyGrable	13	AGE13	13913	13912_BettyGrable_13_f
214	JoanLeslie	13	AGE13	10164	10163_JoanLeslie_13_f
179	LorettaYoung	13	AGE13	14356	14355_LorettaYoung_13_f
341	AnnaMassey	13	AGE13	12467	12466_AnnaMassey_13_f
22	TerryMoore	13	AGE13	10305	10304_TerryMoore_13_f
150	RitaLeviMontalcini	13	AGE13	1298	1297_RitaLeviMontalcini_13_f
242	AvaGardner	13	AGE13	13321	13320_AvaGardner_13_f
562	RockHudson	13	AGE13	6755	6754_RockHudson_13_m
61	RonaldReagan	13	AGE13	718	717_RonaldReagan_13_m
363	GretaGarbo	13	AGE13	13085	13084_GretaGarbo_13_f
131	ElizabethTaylor	13	AGE13	14696	14695_ElizabethTaylor_13_f
112	MickeyRooney	13	AGE13	7404	7403_MickeyRooney_13_m
85	JodieFoster	13	AGE13	11086	11085_JodieFoster_13_f
438	JackLemon	13	AGE13	5295	5294_JackLemon_13_m
414	LauraDern	13	AGE13	9871	9870_LauraDern_13_f
422	HarrySTruman	13	AGE13	838	837_HarrySTruman_13_m
247	MichaelYork	13	AGE13	3557	3556_MichaelYork_13_m
188	JulieAndrews	14	AGE14	11473	11472_JulieAndrews_14_f
85	JodieFoster	14	AGE14	11087	11086_JodieFoster_14_f
52	IngridBergman	14	AGE14	14241	14240_IngridBergman_14_f
437	MarisaPavan	14	AGE14	3484	3483_MarisaPavan_14_m
414	LauraDern	14	AGE14	9872	9871_LauraDern_14_f
556	CarlosSantana	14	AGE14	4486	4485_CarlosSantana_14_m
395	michaeljackson	14	AGE14	258	257_michaeljackson_14_m
553	DanielleDarrieux	14	AGE14	13405	13404_DanielleDarrieux_14_f
24	HelenHunt	14	AGE14	10032	10031_HelenHunt_14_f
217	MargaretOBrien	14	AGE14	12787	12786_MargaretOBrien_14_f
412	BeaArthur	14	AGE14	11881	11880_BeaArthur_14_f
185	TheodoreRoosevelt	14	AGE14	910	909_TheodoreRoosevelt_14_m
395	michaeljackson	14	AGE14	262	261_michaeljackson_14_m
252	ErnestRutherford	14	AGE14	1191	1190_ErnestRutherford_14_m
177	OliviaHussey	14	AGE14	11695	11694_OliviaHussey_14_f
142	JanetGaynor	14	AGE14	14244	14243_JanetGaynor_14_f
272	ElvisPresley	14	AGE14	203	202_ElvisPresley_14_m
221	JulieBishop	14	AGE14	15518	15517_JulieBishop_14_f
283	BettyGrable	14	AGE14	13914	13913_BettyGrable_14_f
59	MichaelKeaton	14	AGE14	5481	5480_MichaelKeaton_14_m
548	CatherineDeneuve	14	AGE14	12940	12939_CatherineDeneuve_14_f
263	JanePowell	14	AGE14	15370	15369_JanePowell_14_f
550	RalphMacchio	14	AGE14	4338	4337_RalphMacchio_14_m
217	MargaretOBrien	15	AGE15	12788	12787_MargaretOBrien_15_f
235	SilvanaMangano	15	AGE15	14786	14785_SilvanaMangano_15_f
563	PaulAnka	15	AGE15	75	74_PaulAnka_15_m
441	motherTereza	15	AGE15	497	496_motherTereza_15_f
6	Carroll	15	AGE15	16294	16293_Carroll_15_f
91	DickieMoore	15	AGE15	6194	6193_DickieMoore_15_m
563	PaulAnka	15	AGE15	71	70_PaulAnka_15_m
263	JanePowell	15	AGE15	15371	15370_JanePowell_15_f
259	ChristopherWalken	15	AGE15	6986	6985_ChristopherWalken_15_m
439	IsabelleAdjani	15	AGE15	12218	12217_IsabelleAdjani_15_f
432	JenniferAniston	15	AGE15	12733	12732_JenniferAniston_15_f
272	ElvisPresley	15	AGE15	204	203_ElvisPresley_15_m
520	MaryTamm	15	AGE15	15727	15726_MaryTamm_15_f
435	DebbieReynolds	15	AGE15	12017	12016_DebbieReynolds_15_f
221	JulieBishop	15	AGE15	15519	15518_JulieBishop_15_f
301	JudyGarland	15	AGE15	14038	14037_JudyGarland_15_f
438	JackLemon	15	AGE15	5296	5295_JackLemon_15_m
85	JodieFoster	15	AGE15	11088	11087_JodieFoster_15_f
22	TerryMoore	15	AGE15	10306	10305_TerryMoore_15_f
203	DebraPaget	15	AGE15	15215	15214_DebraPaget_15_f
113	GladysCooper	15	AGE15	13489	13488_GladysCooper_15_f
343	PaulmcCartney	15	AGE15	160	159_PaulmcCartney_15_m
345	JuliaRoberts	15	AGE15	11453	11452_JuliaRoberts_15_f
472	StephenHawking	15	AGE15	1003	1002_StephenHawking_15_m
482	JuneLockhart	15	AGE15	11114	11113_JuneLockhart_15_f
43	AnnMiller	15	AGE15	15002	15001_AnnMiller_15_f
24	HelenHunt	15	AGE15	10033	10032_HelenHunt_15_f
470	FranklinDRoosevelt	15	AGE15	934	933_FranklinDRoosevelt_15_m
138	RomySchneider	15	AGE15	14083	14082_RomySchneider_15_f
550	RalphMacchio	15	AGE15	4339	4338_RalphMacchio_15_m
328	PabloPicasso	15	AGE15	276	275_PabloPicasso_15_m
414	LauraDern	15	AGE15	9873	9872_LauraDern_15_f
179	LorettaYoung	15	AGE15	14357	14356_LorettaYoung_15_f
324	JaneAsher	15	AGE15	9796	9795_JaneAsher_15_f
113	GladysCooper	15	AGE15	7099	7098_GladysCooper_15_m
395	michaeljackson	15	AGE15	269	268_michaeljackson_15_m
441	motherTereza	15	AGE15	505	504_motherTereza_15_f
463	OrnellaMuti	15	AGE15	10753	10752_OrnellaMuti_15_f
485	DanaAndrews	15	AGE15	6131	6130_DanaAndrews_15_m
112	MickeyRooney	15	AGE15	7405	7404_MickeyRooney_15_m
41	DenzelWashington	15	AGE15	6176	6175_DenzelWashington_15_m
404	CatherineSpaak	15	AGE15	11921	11920_CatherineSpaak_15_f
25	ShirleyMacLaine	15	AGE15	13243	13242_ShirleyMacLaine_15_f
435	DebbieReynolds	16	AGE16	12018	12017_DebbieReynolds_16_f
263	JanePowell	16	AGE16	15372	15371_JanePowell_16_f
482	JuneLockhart	16	AGE16	11115	11114_JuneLockhart_16_f
25	ShirleyMacLaine	16	AGE16	13244	13243_ShirleyMacLaine_16_f
414	LauraDern	16	AGE16	9874	9873_LauraDern_16_f
429	JoanLorring	16	AGE16	13173	13172_JoanLorring_16_f
429	JoanLorring	16	AGE16	6430	6429_JoanLorring_16_m
460	AnneBaxter	16	AGE16	12493	12492_AnneBaxter_16_f
301	JudyGarland	16	AGE16	14039	14038_JudyGarland_16_f
439	IsabelleAdjani	16	AGE16	12220	12219_IsabelleAdjani_16_f
264	LexBarker	16	AGE16	6574	6573_LexBarker_16_m
373	BobDylan	16	AGE16	1646	1645_BobDylan_16_m
321	DannyDeVito	16	AGE16	3137	3136_DannyDeVito_16_m
272	ElvisPresley	16	AGE16	205	204_ElvisPresley_16_m
7	DonnaDouglas	16	AGE16	10967	10966_DonnaDouglas_16_f
384	JosephStalin	16	AGE16	807	806_JosephStalin_16_m
463	OrnellaMuti	16	AGE16	10754	10753_OrnellaMuti_16_f
404	CatherineSpaak	16	AGE16	11922	11921_CatherineSpaak_16_f
324	JaneAsher	16	AGE16	9797	9796_JaneAsher_16_f
432	JenniferAniston	16	AGE16	12734	12733_JenniferAniston_16_f
444	RitaHayworth	16	AGE16	13756	13755_RitaHayworth_16_f
438	JackLemon	16	AGE16	5299	5298_JackLemon_16_m
439	IsabelleAdjani	16	AGE16	12219	12218_IsabelleAdjani_16_f
305	TanyaRoberts	16	AGE16	11306	11305_TanyaRoberts_16_f
303	GeneHackman	16	AGE16	3236	3235_GeneHackman_16_m
179	LorettaYoung	16	AGE16	14384	14383_LorettaYoung_16_f
82	MarcelloMastroianni	16	AGE16	9566	9565_MarcelloMastroianni_16_m
214	JoanLeslie	16	AGE16	10165	10164_JoanLeslie_16_f
211	AnjelicaHuston	16	AGE16	11809	11808_AnjelicaHuston_16_f
203	DebraPaget	16	AGE16	15216	15215_DebraPaget_16_f
201	KirkDouglas	16	AGE16	4304	4303_KirkDouglas_16_m
556	CarlosSantana	16	AGE16	4487	4486_CarlosSantana_16_m
179	LorettaYoung	16	AGE16	14358	14357_LorettaYoung_16_f
91	DickieMoore	16	AGE16	6195	6194_DickieMoore_16_m
563	PaulAnka	16	AGE16	70	69_PaulAnka_16_m
177	OliviaHussey	16	AGE16	11696	11695_OliviaHussey_16_f
163	CharlieSheen	16	AGE16	4016	4015_CharlieSheen_16_m
43	AnnMiller	16	AGE16	15003	15002_AnnMiller_16_f
563	PaulAnka	16	AGE16	76	75_PaulAnka_16_m
95	DavidSarnoff	16	AGE16	386	385_DavidSarnoff_16_m
149	AlecGuinness	16	AGE16	8779	8778_AlecGuinness_16_m
138	RomySchneider	16	AGE16	14084	14083_RomySchneider_16_f
131	ElizabethTaylor	16	AGE16	14697	14696_ElizabethTaylor_16_f
550	RalphMacchio	16	AGE16	4340	4339_RalphMacchio_16_m
111	WEBDuBois	16	AGE16	760	759_WEBDuBois_16_m
113	GladysCooper	16	AGE16	7100	7099_GladysCooper_16_m
113	GladysCooper	16	AGE16	13490	13489_GladysCooper_16_f
217	MargaretOBrien	16	AGE16	12789	12788_MargaretOBrien_16_f
221	JulieBishop	16	AGE16	15520	15519_JulieBishop_16_f
112	MickeyRooney	16	AGE16	7406	7405_MickeyRooney_16_m
61	RonaldReagan	16	AGE16	719	718_RonaldReagan_16_m
235	SilvanaMangano	16	AGE16	14787	14786_SilvanaMangano_16_f
438	JackLemon	17	AGE17	5297	5296_JackLemon_17_m
545	FriedrichNietzsche	17	AGE17	1442	1441_FriedrichNietzsche_17_m
343	PaulmcCartney	17	AGE17	150	149_PaulmcCartney_17_m
230	SusanGeorge	17	AGE17	10855	10854_SusanGeorge_17_f
460	AnneBaxter	17	AGE17	12488	12487_AnneBaxter_17_f
343	PaulmcCartney	17	AGE17	149	148_PaulmcCartney_17_m
157	angelamerkel	17	AGE17	538	537_angelamerkel_17_f
545	FriedrichNietzsche	17	AGE17	1445	1444_FriedrichNietzsche_17_m
259	ChristopherWalken	17	AGE17	6987	6986_ChristopherWalken_17_m
458	JeanMarais	17	AGE17	5950	5949_JeanMarais_17_m
158	SpencerTracy	17	AGE17	8385	8384_SpencerTracy_17_m
58	OliviadeHavilland	17	AGE17	14424	14423_OliviadeHavilland_17_f
163	CharlieSheen	17	AGE17	4017	4016_CharlieSheen_17_m
43	AnnMiller	17	AGE17	15004	15003_AnnMiller_17_f
262	MarlonBrando	17	AGE17	9108	9107_MarlonBrando_17_m
429	JoanLorring	17	AGE17	13170	13169_JoanLorring_17_f
228	SophiaLoren	17	AGE17	11300	11299_SophiaLoren_17_f
538	BarbaraStanwyck	17	AGE17	14628	14627_BarbaraStanwyck_17_f
457	JeffBridges	17	AGE17	3321	3320_JeffBridges_17_m
91	DickieMoore	17	AGE17	6196	6195_DickieMoore_17_m
155	SteveJobsb	17	AGE17	408	407_SteveJobsb_17_m
473	LizaMinelli	17	AGE17	11150	11149_LizaMinelli_17_f
152	MaryPickford	17	AGE17	14410	14409_MaryPickford_17_f
562	RockHudson	17	AGE17	6744	6743_RockHudson_17_m
395	michaeljackson	17	AGE17	260	259_michaeljackson_17_m
553	DanielleDarrieux	17	AGE17	13406	13405_DanielleDarrieux_17_f
404	CatherineSpaak	17	AGE17	11923	11922_CatherineSpaak_17_f
242	AvaGardner	17	AGE17	13335	13334_AvaGardner_17_f
117	VeraEllen	17	AGE17	15897	15896_VeraEllen_17_f
112	MickeyRooney	17	AGE17	7407	7406_MickeyRooney_17_m
558	MichaelPalin	17	AGE17	4305	4304_MichaelPalin_17_m
122	MorganFreeman 	17	AGE17	16042	16041_MorganFreeman _17_m
130	merrillcharles	17	AGE17	426	425_merrillcharles_17_m
381	TonyCurtis	17	AGE17	7641	7640_TonyCurtis_17_m
550	RalphMacchio	17	AGE17	4341	4340_RalphMacchio_17_m
511	JackNicolson	17	AGE17	5292	5291_JackNicolson_17_m
101	EdwardTeller	17	AGE17	1042	1041_EdwardTeller_17_m
235	SilvanaMangano	17	AGE17	14788	14787_SilvanaMangano_17_f
347	Soljenitsyne	17	AGE17	1337	1336_Soljenitsyne_17_m
345	JuliaRoberts	17	AGE17	11454	11453_JuliaRoberts_17_f
548	CatherineDeneuve	17	AGE17	12941	12940_CatherineDeneuve_17_f
145	DonJohnson	17	AGE17	2498	2497_DonJohnson_17_m
443	HedyLamarr	17	AGE17	12618	12617_HedyLamarr_17_f
324	JaneAsher	17	AGE17	9798	9797_JaneAsher_17_f
179	LorettaYoung	17	AGE17	14383	14382_LorettaYoung_17_f
439	IsabelleAdjani	17	AGE17	12221	12220_IsabelleAdjani_17_f
324	JaneAsher	17	AGE17	9799	9798_JaneAsher_17_f
25	ShirleyMacLaine	17	AGE17	13245	13244_ShirleyMacLaine_17_f
88	StacyKeach	17	AGE17	3798	3797_StacyKeach_17_m
566	Pele	17	AGE17	52	51_Pele_17_m
85	JodieFoster	17	AGE17	11089	11088_JodieFoster_17_f
305	TanyaRoberts	17	AGE17	11307	11306_TanyaRoberts_17_f
211	AnjelicaHuston	17	AGE17	11810	11809_AnjelicaHuston_17_f
27	LaurenBacall	17	AGE17	11531	11530_LaurenBacall_17_f
270	ErnestHemingway	17	AGE17	1417	1416_ErnestHemingway_17_m
214	JoanLeslie	17	AGE17	10166	10165_JoanLeslie_17_f
203	DebraPaget	17	AGE17	15217	15216_DebraPaget_17_f
292	KathrynHays	17	AGE17	10556	10555_KathrynHays_17_f
272	ElvisPresley	17	AGE17	206	205_ElvisPresley_17_m
283	BettyGrable	17	AGE17	13915	13914_BettyGrable_17_f
217	MargaretOBrien	17	AGE17	12790	12789_MargaretOBrien_17_f
520	MaryTamm	17	AGE17	15728	15727_MaryTamm_17_f
222	JhonLenon	17	AGE17	192	191_JhonLenon_17_m
70	PamelaSueMartin	17	AGE17	15752	15751_PamelaSueMartin_17_f
282	ValerieHarper	17	AGE17	11782	11781_ValerieHarper_17_f
221	JulieBishop	17	AGE17	15521	15520_JulieBishop_17_f
279	DorisDay	17	AGE17	9709	9708_DorisDay_17_f
38	BarbaraBouchet	17	AGE17	11840	11839_BarbaraBouchet_17_f
432	JenniferAniston	17	AGE17	12735	12734_JenniferAniston_17_f
545	FriedrichNietzsche	17	AGE17	1449	1448_FriedrichNietzsche_17_m
563	PaulAnka	17	AGE17	95	94_PaulAnka_17_m
202	JudyHolliday	17	AGE17	14062	14061_JudyHolliday_17_f
179	LorettaYoung	17	AGE17	14359	14358_LorettaYoung_17_f
263	JanePowell	17	AGE17	15373	15372_JanePowell_17_f
222	JhonLenon	17	AGE17	176	175_JhonLenon_17_m
203	DebraPaget	17	AGE17	15218	15217_DebraPaget_17_f
180	MichellePfeiffer	17	AGE17	13185	13184_MichellePfeiffer_17_f
430	HelenHayes	17	AGE17	13529	13528_HelenHayes_17_f
322	AlbertCamus	17	AGE17	1315	1314_AlbertCamus_17_m
563	PaulAnka	17	AGE17	74	73_PaulAnka_17_m
192	NielsBohr	17	AGE17	1082	1081_NielsBohr_17_m
429	JoanLorring	17	AGE17	6431	6430_JoanLorring_17_m
413	EnricoFermi	18	AGE18	1058	1057_EnricoFermi_18_m
56	AudreyHepburn	18	AGE18	14534	14533_AudreyHepburn_18_f
437	MarisaPavan	18	AGE18	3485	3484_MarisaPavan_18_m
429	JoanLorring	18	AGE18	13171	13170_JoanLorring_18_f
404	CatherineSpaak	18	AGE18	11924	11923_CatherineSpaak_18_f
70	PamelaSueMartin	18	AGE18	15753	15752_PamelaSueMartin_18_f
429	JoanLorring	18	AGE18	6432	6431_JoanLorring_18_m
59	MichaelKeaton	18	AGE18	5482	5481_MichaelKeaton_18_m
75	EllenBurstyn	18	AGE18	10992	10991_EllenBurstyn_18_f
408	MelBrooks	18	AGE18	2093	2092_MelBrooks_18_m
106	SteveMartin	18	AGE18	3865	3864_SteveMartin_18_m
94	GabrielGarciaMarquez	18	AGE18	1501	1500_GabrielGarciaMarquez_18_m
426	TheodorakisMikis	18	AGE18	231	230_TheodorakisMikis_18_m
50	PeggyLipton	18	AGE18	10795	10794_PeggyLipton_18_f
414	LauraDern	18	AGE18	9875	9874_LauraDern_18_f
57	AlikiBoug	18	AGE18	12540	12539_AlikiBoug_18_f
424	GraceKelly	18	AGE18	13073	13072_GraceKelly_18_f
435	DebbieReynolds	18	AGE18	12019	12018_DebbieReynolds_18_f
82	MarcelloMastroianni	18	AGE18	9567	9566_MarcelloMastroianni_18_m
83	AlPacino	18	AGE18	1639	1638_AlPacino_18_m
91	DickieMoore	18	AGE18	6197	6196_DickieMoore_18_m
439	IsabelleAdjani	18	AGE18	12222	12221_IsabelleAdjani_18_f
432	JenniferAniston	18	AGE18	12736	12735_JenniferAniston_18_f
97	SerenaWilliams	18	AGE18	16475	16474_SerenaWilliams_18_f
423	JoanCusack	18	AGE18	10135	10134_JoanCusack_18_f
89	PatriciaNeal	18	AGE18	13718	13717_PatriciaNeal_18_f
428	OmarSharif	18	AGE18	3637	3636_OmarSharif_18_m
85	JodieFoster	18	AGE18	11090	11089_JodieFoster_18_f
241	SeanConnery	18	AGE18	3789	3788_SeanConnery_18_m
113	GladysCooper	18	AGE18	7101	7100_GladysCooper_18_m
183	WoodyAllen	18	AGE18	2986	2985_WoodyAllen_18_m
185	TheodoreRoosevelt	18	AGE18	916	915_TheodoreRoosevelt_18_m
195	LorneGreene	18	AGE18	8137	8136_LorneGreene_18_m
40	AnthonyHopkins	18	AGE18	5065	5064_AnthonyHopkins_18_m
203	DebraPaget	18	AGE18	15219	15218_DebraPaget_18_f
315	DirkBogarde	18	AGE18	6225	6224_DirkBogarde_18_m
312	JohnnyCash	18	AGE18	6474	6473_JohnnyCash_18_m
210	JeanPeters	18	AGE18	13585	13584_JeanPeters_18_f
305	TanyaRoberts	18	AGE18	11308	11307_TanyaRoberts_18_f
211	AnjelicaHuston	18	AGE18	11811	11810_AnjelicaHuston_18_f
212	NormaShearer	18	AGE18	13708	13707_NormaShearer_18_f
27	LaurenBacall	18	AGE18	11533	11532_LaurenBacall_18_f
38	BarbaraBouchet	18	AGE18	11841	11840_BarbaraBouchet_18_f
283	BettyGrable	18	AGE18	13916	13915_BettyGrable_18_f
279	DorisDay	18	AGE18	9705	9704_DorisDay_18_f
221	JulieBishop	18	AGE18	15522	15521_JulieBishop_18_f
222	JhonLenon	18	AGE18	200	199_JhonLenon_18_m
222	JhonLenon	18	AGE18	187	186_JhonLenon_18_m
266	MickJagger	18	AGE18	126	125_MickJagger_18_m
266	MickJagger	18	AGE18	122	121_MickJagger_18_m
223	ElkeSommer	18	AGE18	9947	9946_ElkeSommer_18_f
226	TommySands	18	AGE18	3919	3918_TommySands_18_m
263	JanePowell	18	AGE18	15374	15373_JanePowell_18_f
229	Myl╨ЪneDemongeot	18	AGE18	12847	12846_Myl╨ЪneDemongeot_18_f
230	SusanGeorge	18	AGE18	10856	10855_SusanGeorge_18_f
250	IsabelleHuppert	18	AGE18	12641	12640_IsabelleHuppert_18_f
244	JeffGoldblum	18	AGE18	4645	4644_JeffGoldblum_18_m
182	DustinHoffman	18	AGE18	4542	4541_DustinHoffman_18_m
397	GeraldineChaplin	18	AGE18	13009	13008_GeraldineChaplin_18_f
324	JaneAsher	18	AGE18	9800	9799_JaneAsher_18_f
179	LorettaYoung	18	AGE18	14360	14359_LorettaYoung_18_f
113	GladysCooper	18	AGE18	13491	13490_GladysCooper_18_f
392	EstherWilliams	18	AGE18	14158	14157_EstherWilliams_18_f
120	TomJones	18	AGE18	9751	9750_TomJones_18_f
120	TomJones	18	AGE18	1830	1829_TomJones_18_m
122	MorganFreeman 	18	AGE18	16043	16042_MorganFreeman _18_m
131	ElizabethTaylor	18	AGE18	14701	14700_ElizabethTaylor_18_f
382	GilbertRoland	18	AGE18	7939	7938_GilbertRoland_18_m
381	TonyCurtis	18	AGE18	7642	7641_TonyCurtis_18_m
373	BobDylan	18	AGE18	1647	1646_BobDylan_18_m
364	SarahDouglas	18	AGE18	15783	15782_SarahDouglas_18_f
138	RomySchneider	18	AGE18	14085	14084_RomySchneider_18_f
150	RitaLeviMontalcini	18	AGE18	1307	1306_RitaLeviMontalcini_18_f
345	JuliaRoberts	18	AGE18	11455	11454_JuliaRoberts_18_f
236	VeronicaLake	18	AGE18	15920	15919_VeronicaLake_18_f
22	TerryMoore	18	AGE18	10307	10306_TerryMoore_18_f
337	RichardCrenna	18	AGE18	8306	8305_RichardCrenna_18_m
336	PatrickStewart	18	AGE18	5553	5552_PatrickStewart_18_m
23	VirnaLisi	18	AGE18	11355	11354_VirnaLisi_18_f
335	JoanFontaine	18	AGE18	14302	14301_JoanFontaine_18_f
329	MargaretNolan	18	AGE18	15701	15700_MargaretNolan_18_f
43	AnnMiller	18	AGE18	15005	15004_AnnMiller_18_f
163	CharlieSheen	18	AGE18	4018	4017_CharlieSheen_18_m
24	HelenHunt	18	AGE18	10034	10033_HelenHunt_18_f
169	Turner	18	AGE18	16435	16434_Turner_18_f
327	TommyLeeJones	18	AGE18	5726	5725_TommyLeeJones_18_m
177	OliviaHussey	18	AGE18	11697	11696_OliviaHussey_18_f
