subject_id	subject_name	class_id	class_name	sample_id	sample_name
2	RoyRogers	76	AGE76	5721	5720_RoyRogers_76_m
2	RoyRogers	28	AGE28	5693	5692_RoyRogers_28_m
2	RoyRogers	57	AGE57	5714	5713_RoyRogers_57_m
2	RoyRogers	65	AGE65	5716	5715_RoyRogers_65_m
2	RoyRogers	87	AGE87	5725	5724_RoyRogers_87_m
2	RoyRogers	45	AGE45	5707	5706_RoyRogers_45_m
2	RoyRogers	48	AGE48	5710	5709_RoyRogers_48_m
2	RoyRogers	25	AGE25	5691	5690_RoyRogers_25_m
2	RoyRogers	29	AGE29	5694	5693_RoyRogers_29_m
2	RoyRogers	56	AGE56	5713	5712_RoyRogers_56_m
2	RoyRogers	83	AGE83	5724	5723_RoyRogers_83_m
2	RoyRogers	81	AGE81	5723	5722_RoyRogers_81_m
2	RoyRogers	69	AGE69	5718	5717_RoyRogers_69_m
2	RoyRogers	46	AGE46	5708	5707_RoyRogers_46_m
2	RoyRogers	38	AGE38	5702	5701_RoyRogers_38_m
2	RoyRogers	33	AGE33	5697	5696_RoyRogers_33_m
3	ArnoldSchwarzenegger	62	AGE62	8854	8853_ArnoldSchwarzenegger_62_m
3	ArnoldSchwarzenegger	37	AGE37	8829	8828_ArnoldSchwarzenegger_37_m
3	ArnoldSchwarzenegger	35	AGE35	8828	8827_ArnoldSchwarzenegger_35_m
3	ArnoldSchwarzenegger	65	AGE65	8857	8856_ArnoldSchwarzenegger_65_m
3	ArnoldSchwarzenegger	47	AGE47	8839	8838_ArnoldSchwarzenegger_47_m
3	ArnoldSchwarzenegger	44	AGE44	8837	8836_ArnoldSchwarzenegger_44_m
3	ArnoldSchwarzenegger	30	AGE30	8825	8824_ArnoldSchwarzenegger_30_m
3	ArnoldSchwarzenegger	51	AGE51	8842	8841_ArnoldSchwarzenegger_51_m
3	ArnoldSchwarzenegger	27	AGE27	8822	8821_ArnoldSchwarzenegger_27_m
3	ArnoldSchwarzenegger	37	AGE37	8830	8829_ArnoldSchwarzenegger_37_m
3	ArnoldSchwarzenegger	63	AGE63	8855	8854_ArnoldSchwarzenegger_63_m
3	ArnoldSchwarzenegger	52	AGE52	8843	8842_ArnoldSchwarzenegger_52_m
3	ArnoldSchwarzenegger	67	AGE67	8859	8858_ArnoldSchwarzenegger_67_m
3	ArnoldSchwarzenegger	44	AGE44	8836	8835_ArnoldSchwarzenegger_44_m
3	ArnoldSchwarzenegger	47	AGE47	8840	8839_ArnoldSchwarzenegger_47_m
3	ArnoldSchwarzenegger	54	AGE54	8845	8844_ArnoldSchwarzenegger_54_m
3	ArnoldSchwarzenegger	35	AGE35	8827	8826_ArnoldSchwarzenegger_35_m
3	ArnoldSchwarzenegger	60	AGE60	8852	8851_ArnoldSchwarzenegger_60_m
3	ArnoldSchwarzenegger	54	AGE54	8844	8843_ArnoldSchwarzenegger_54_m
3	ArnoldSchwarzenegger	41	AGE41	8834	8833_ArnoldSchwarzenegger_41_m
3	ArnoldSchwarzenegger	66	AGE66	8858	8857_ArnoldSchwarzenegger_66_m
3	ArnoldSchwarzenegger	32	AGE32	8826	8825_ArnoldSchwarzenegger_32_m
3	ArnoldSchwarzenegger	65	AGE65	8856	8855_ArnoldSchwarzenegger_65_m
3	ArnoldSchwarzenegger	43	AGE43	8835	8834_ArnoldSchwarzenegger_43_m
3	ArnoldSchwarzenegger	55	AGE55	8847	8846_ArnoldSchwarzenegger_55_m
3	ArnoldSchwarzenegger	29	AGE29	8823	8822_ArnoldSchwarzenegger_29_m
3	ArnoldSchwarzenegger	40	AGE40	8833	8832_ArnoldSchwarzenegger_40_m
3	ArnoldSchwarzenegger	38	AGE38	8831	8830_ArnoldSchwarzenegger_38_m
3	ArnoldSchwarzenegger	57	AGE57	8850	8849_ArnoldSchwarzenegger_57_m
3	ArnoldSchwarzenegger	56	AGE56	8849	8848_ArnoldSchwarzenegger_56_m
3	ArnoldSchwarzenegger	61	AGE61	8853	8852_ArnoldSchwarzenegger_61_m
3	ArnoldSchwarzenegger	55	AGE55	8846	8845_ArnoldSchwarzenegger_55_m
3	ArnoldSchwarzenegger	29	AGE29	8824	8823_ArnoldSchwarzenegger_29_m
3	ArnoldSchwarzenegger	58	AGE58	8851	8850_ArnoldSchwarzenegger_58_m
3	ArnoldSchwarzenegger	39	AGE39	8832	8831_ArnoldSchwarzenegger_39_m
3	ArnoldSchwarzenegger	22	AGE22	8819	8818_ArnoldSchwarzenegger_22_m
3	ArnoldSchwarzenegger	26	AGE26	8821	8820_ArnoldSchwarzenegger_26_m
3	ArnoldSchwarzenegger	46	AGE46	8838	8837_ArnoldSchwarzenegger_46_m
3	ArnoldSchwarzenegger	22	AGE22	8820	8819_ArnoldSchwarzenegger_22_m
3	ArnoldSchwarzenegger	49	AGE49	8841	8840_ArnoldSchwarzenegger_49_m
3	ArnoldSchwarzenegger	56	AGE56	8848	8847_ArnoldSchwarzenegger_56_m
4	CaryGrant	27	AGE27	6101	6100_CaryGrant_27_m
4	CaryGrant	36	AGE36	6104	6103_CaryGrant_36_m
4	CaryGrant	32	AGE32	6117	6116_CaryGrant_32_m
4	CaryGrant	69	AGE69	6100	6099_CaryGrant_69_m
4	CaryGrant	69	AGE69	6112	6111_CaryGrant_69_m
4	CaryGrant	37	AGE37	6105	6104_CaryGrant_37_m
4	CaryGrant	34	AGE34	6116	6115_CaryGrant_34_m
4	CaryGrant	59	AGE59	6110	6109_CaryGrant_59_m
4	CaryGrant	28	AGE28	6130	6129_CaryGrant_28_m
4	CaryGrant	33	AGE33	6128	6127_CaryGrant_33_m
4	CaryGrant	45	AGE45	6107	6106_CaryGrant_45_m
4	CaryGrant	66	AGE66	6111	6110_CaryGrant_66_m
4	CaryGrant	44	AGE44	6106	6105_CaryGrant_44_m
4	CaryGrant	52	AGE52	6098	6097_CaryGrant_52_m
4	CaryGrant	30	AGE30	6123	6122_CaryGrant_30_m
4	CaryGrant	69	AGE69	6113	6112_CaryGrant_69_m
4	CaryGrant	48	AGE48	6108	6107_CaryGrant_48_m
4	CaryGrant	74	AGE74	6114	6113_CaryGrant_74_m
4	CaryGrant	35	AGE35	6124	6123_CaryGrant_35_m
4	CaryGrant	50	AGE50	6103	6102_CaryGrant_50_m
4	CaryGrant	30	AGE30	6119	6118_CaryGrant_30_m
4	CaryGrant	48	AGE48	6126	6125_CaryGrant_48_m
4	CaryGrant	72	AGE72	6099	6098_CaryGrant_72_m
4	CaryGrant	28	AGE28	6129	6128_CaryGrant_28_m
4	CaryGrant	70	AGE70	6097	6096_CaryGrant_70_m
4	CaryGrant	75	AGE75	6102	6101_CaryGrant_75_m
4	CaryGrant	28	AGE28	6127	6126_CaryGrant_28_m
4	CaryGrant	32	AGE32	6125	6124_CaryGrant_32_m
4	CaryGrant	52	AGE52	6121	6120_CaryGrant_52_m
4	CaryGrant	77	AGE77	6115	6114_CaryGrant_77_m
4	CaryGrant	28	AGE28	6122	6121_CaryGrant_28_m
4	CaryGrant	58	AGE58	6118	6117_CaryGrant_58_m
4	CaryGrant	53	AGE53	6120	6119_CaryGrant_53_m
4	CaryGrant	55	AGE55	6109	6108_CaryGrant_55_m
4	CaryGrant	40	AGE40	6096	6095_CaryGrant_40_m
5	HatzidakisManos	28	AGE28	292	291_HatzidakisManos_28_m
5	HatzidakisManos	53	AGE53	296	295_HatzidakisManos_53_m
5	HatzidakisManos	35	AGE35	293	292_HatzidakisManos_35_m
5	HatzidakisManos	67	AGE67	297	296_HatzidakisManos_67_m
5	HatzidakisManos	38	AGE38	291	290_HatzidakisManos_38_m
5	HatzidakisManos	47	AGE47	287	286_HatzidakisManos_47_m
5	HatzidakisManos	52	AGE52	295	294_HatzidakisManos_52_m
5	HatzidakisManos	65	AGE65	298	297_HatzidakisManos_65_m
5	HatzidakisManos	38	AGE38	290	289_HatzidakisManos_38_m
5	HatzidakisManos	40	AGE40	289	288_HatzidakisManos_40_m
5	HatzidakisManos	68	AGE68	285	284_HatzidakisManos_68_m
5	HatzidakisManos	38	AGE38	286	285_HatzidakisManos_38_m
5	HatzidakisManos	47	AGE47	294	293_HatzidakisManos_47_m
5	HatzidakisManos	25	AGE25	299	298_HatzidakisManos_25_m
5	HatzidakisManos	43	AGE43	288	287_HatzidakisManos_43_m
6	Carroll	33	AGE33	16298	16297_Carroll_33_f
6	Carroll	74	AGE74	16303	16302_Carroll_74_f
6	Carroll	15	AGE15	16294	16293_Carroll_15_f
6	Carroll	78	AGE78	16313	16312_Carroll_78_f
6	Carroll	30	AGE30	16310	16309_Carroll_30_f
6	Carroll	55	AGE55	16312	16311_Carroll_55_f
6	Carroll	46	AGE46	16299	16298_Carroll_46_f
6	Carroll	26	AGE26	16295	16294_Carroll_26_f
6	Carroll	78	AGE78	16314	16313_Carroll_78_f
6	Carroll	32	AGE32	16309	16308_Carroll_32_f
6	Carroll	34	AGE34	16293	16292_Carroll_34_f
6	Carroll	39	AGE39	16307	16306_Carroll_39_f
6	Carroll	32	AGE32	16308	16307_Carroll_32_f
6	Carroll	19	AGE19	16296	16295_Carroll_19_f
6	Carroll	24	AGE24	16311	16310_Carroll_24_f
6	Carroll	22	AGE22	16306	16305_Carroll_22_f
6	Carroll	78	AGE78	16301	16300_Carroll_78_f
6	Carroll	24	AGE24	16300	16299_Carroll_24_f
6	Carroll	46	AGE46	16305	16304_Carroll_46_f
6	Carroll	62	AGE62	16304	16303_Carroll_62_f
6	Carroll	21	AGE21	16292	16291_Carroll_21_f
6	Carroll	86	AGE86	16302	16301_Carroll_86_f
7	DonnaDouglas	37	AGE37	10980	10979_DonnaDouglas_37_f
7	DonnaDouglas	16	AGE16	10967	10966_DonnaDouglas_16_f
7	DonnaDouglas	59	AGE59	10985	10984_DonnaDouglas_59_f
7	DonnaDouglas	70	AGE70	10989	10988_DonnaDouglas_70_f
7	DonnaDouglas	54	AGE54	10984	10983_DonnaDouglas_54_f
7	DonnaDouglas	30	AGE30	10974	10973_DonnaDouglas_30_f
7	DonnaDouglas	6	AGE6	10965	10964_DonnaDouglas_6_f
7	DonnaDouglas	40	AGE40	10982	10981_DonnaDouglas_40_f
7	DonnaDouglas	74	AGE74	10986	10985_DonnaDouglas_74_f
7	DonnaDouglas	80	AGE80	10988	10987_DonnaDouglas_80_f
7	DonnaDouglas	75	AGE75	10987	10986_DonnaDouglas_75_f
7	DonnaDouglas	35	AGE35	10978	10977_DonnaDouglas_35_f
7	DonnaDouglas	38	AGE38	10981	10980_DonnaDouglas_38_f
7	DonnaDouglas	9	AGE9	10966	10965_DonnaDouglas_9_f
7	DonnaDouglas	34	AGE34	10977	10976_DonnaDouglas_34_f
7	DonnaDouglas	33	AGE33	10976	10975_DonnaDouglas_33_f
7	DonnaDouglas	18	AGE18	10968	10967_DonnaDouglas_18_f
7	DonnaDouglas	28	AGE28	10973	10972_DonnaDouglas_28_f
7	DonnaDouglas	20	AGE20	10969	10968_DonnaDouglas_20_f
7	DonnaDouglas	31	AGE31	10975	10974_DonnaDouglas_31_f
7	DonnaDouglas	26	AGE26	10971	10970_DonnaDouglas_26_f
7	DonnaDouglas	27	AGE27	10972	10971_DonnaDouglas_27_f
7	DonnaDouglas	25	AGE25	10970	10969_DonnaDouglas_25_f
7	DonnaDouglas	48	AGE48	10983	10982_DonnaDouglas_48_f
7	DonnaDouglas	36	AGE36	10979	10978_DonnaDouglas_36_f
8	SimoneSignoret	44	AGE44	14837	14836_SimoneSignoret_44_f
8	SimoneSignoret	48	AGE48	14820	14819_SimoneSignoret_48_f
8	SimoneSignoret	21	AGE21	14835	14834_SimoneSignoret_21_f
8	SimoneSignoret	44	AGE44	14832	14831_SimoneSignoret_44_f
8	SimoneSignoret	55	AGE55	14833	14832_SimoneSignoret_55_f
8	SimoneSignoret	39	AGE39	14819	14818_SimoneSignoret_39_f
8	SimoneSignoret	38	AGE38	14831	14830_SimoneSignoret_38_f
8	SimoneSignoret	23	AGE23	14841	14840_SimoneSignoret_23_f
8	SimoneSignoret	21	AGE21	14836	14835_SimoneSignoret_21_f
8	SimoneSignoret	30	AGE30	14818	14817_SimoneSignoret_30_f
8	SimoneSignoret	32	AGE32	14830	14829_SimoneSignoret_32_f
8	SimoneSignoret	37	AGE37	14843	14842_SimoneSignoret_37_f
8	SimoneSignoret	48	AGE48	14856	14855_SimoneSignoret_48_f
8	SimoneSignoret	34	AGE34	14823	14822_SimoneSignoret_34_f
8	SimoneSignoret	48	AGE48	14845	14844_SimoneSignoret_48_f
8	SimoneSignoret	26	AGE26	14840	14839_SimoneSignoret_26_f
8	SimoneSignoret	25	AGE25	14839	14838_SimoneSignoret_25_f
8	SimoneSignoret	25	AGE25	14848	14847_SimoneSignoret_25_f
8	SimoneSignoret	28	AGE28	14834	14833_SimoneSignoret_28_f
8	SimoneSignoret	29	AGE29	14828	14827_SimoneSignoret_29_f
8	SimoneSignoret	30	AGE30	14829	14828_SimoneSignoret_30_f
8	SimoneSignoret	50	AGE50	14846	14845_SimoneSignoret_50_f
8	SimoneSignoret	50	AGE50	14851	14850_SimoneSignoret_50_f
8	SimoneSignoret	21	AGE21	14842	14841_SimoneSignoret_21_f
8	SimoneSignoret	25	AGE25	14822	14821_SimoneSignoret_25_f
8	SimoneSignoret	21	AGE21	14825	14824_SimoneSignoret_21_f
8	SimoneSignoret	39	AGE39	14857	14856_SimoneSignoret_39_f
8	SimoneSignoret	64	AGE64	14847	14846_SimoneSignoret_64_f
8	SimoneSignoret	43	AGE43	14838	14837_SimoneSignoret_43_f
8	SimoneSignoret	27	AGE27	14844	14843_SimoneSignoret_27_f
8	SimoneSignoret	58	AGE58	14854	14853_SimoneSignoret_58_f
8	SimoneSignoret	51	AGE51	14852	14851_SimoneSignoret_51_f
8	SimoneSignoret	24	AGE24	14824	14823_SimoneSignoret_24_f
8	SimoneSignoret	57	AGE57	14853	14852_SimoneSignoret_57_f
8	SimoneSignoret	62	AGE62	14849	14848_SimoneSignoret_62_f
8	SimoneSignoret	61	AGE61	14855	14854_SimoneSignoret_61_f
8	SimoneSignoret	29	AGE29	14821	14820_SimoneSignoret_29_f
8	SimoneSignoret	42	AGE42	14827	14826_SimoneSignoret_42_f
8	SimoneSignoret	19	AGE19	14850	14849_SimoneSignoret_19_f
8	SimoneSignoret	35	AGE35	14826	14825_SimoneSignoret_35_f
9	FessParker	74	AGE74	7081	7080_FessParker_74_m
9	FessParker	33	AGE33	7066	7065_FessParker_33_m
9	FessParker	64	AGE64	7079	7078_FessParker_64_m
9	FessParker	76	AGE76	7082	7081_FessParker_76_m
9	FessParker	37	AGE37	7070	7069_FessParker_37_m
9	FessParker	77	AGE77	7083	7082_FessParker_77_m
9	FessParker	34	AGE34	7067	7066_FessParker_34_m
9	FessParker	28	AGE28	7064	7063_FessParker_28_m
9	FessParker	48	AGE48	7075	7074_FessParker_48_m
9	FessParker	51	AGE51	7076	7075_FessParker_51_m
9	FessParker	41	AGE41	7072	7071_FessParker_41_m
9	FessParker	60	AGE60	7078	7077_FessParker_60_m
9	FessParker	38	AGE38	7071	7070_FessParker_38_m
9	FessParker	56	AGE56	7077	7076_FessParker_56_m
9	FessParker	46	AGE46	7074	7073_FessParker_46_m
9	FessParker	35	AGE35	7068	7067_FessParker_35_m
9	FessParker	30	AGE30	7065	7064_FessParker_30_m
9	FessParker	66	AGE66	7080	7079_FessParker_66_m
9	FessParker	36	AGE36	7069	7068_FessParker_36_m
9	FessParker	44	AGE44	7073	7072_FessParker_44_m
10	JeffDaniels	37	AGE37	3359	3358_JeffDaniels_37_m
10	JeffDaniels	54	AGE54	3379	3378_JeffDaniels_54_m
10	JeffDaniels	43	AGE43	3367	3366_JeffDaniels_43_m
10	JeffDaniels	26	AGE26	3350	3349_JeffDaniels_26_m
10	JeffDaniels	51	AGE51	3376	3375_JeffDaniels_51_m
10	JeffDaniels	59	AGE59	3383	3382_JeffDaniels_59_m
10	JeffDaniels	39	AGE39	3362	3361_JeffDaniels_39_m
10	JeffDaniels	57	AGE57	3381	3380_JeffDaniels_57_m
10	JeffDaniels	36	AGE36	3358	3357_JeffDaniels_36_m
10	JeffDaniels	49	AGE49	3374	3373_JeffDaniels_49_m
10	JeffDaniels	29	AGE29	3352	3351_JeffDaniels_29_m
10	JeffDaniels	41	AGE41	3364	3363_JeffDaniels_41_m
10	JeffDaniels	35	AGE35	3357	3356_JeffDaniels_35_m
10	JeffDaniels	46	AGE46	3371	3370_JeffDaniels_46_m
10	JeffDaniels	34	AGE34	3356	3355_JeffDaniels_34_m
10	JeffDaniels	42	AGE42	3365	3364_JeffDaniels_42_m
10	JeffDaniels	31	AGE31	3354	3353_JeffDaniels_31_m
10	JeffDaniels	44	AGE44	3368	3367_JeffDaniels_44_m
10	JeffDaniels	50	AGE50	3375	3374_JeffDaniels_50_m
10	JeffDaniels	28	AGE28	3351	3350_JeffDaniels_28_m
10	JeffDaniels	30	AGE30	3353	3352_JeffDaniels_30_m
10	JeffDaniels	38	AGE38	3361	3360_JeffDaniels_38_m
10	JeffDaniels	33	AGE33	3355	3354_JeffDaniels_33_m
10	JeffDaniels	45	AGE45	3369	3368_JeffDaniels_45_m
10	JeffDaniels	40	AGE40	3363	3362_JeffDaniels_40_m
10	JeffDaniels	53	AGE53	3378	3377_JeffDaniels_53_m
10	JeffDaniels	48	AGE48	3373	3372_JeffDaniels_48_m
10	JeffDaniels	47	AGE47	3372	3371_JeffDaniels_47_m
10	JeffDaniels	38	AGE38	3360	3359_JeffDaniels_38_m
10	JeffDaniels	58	AGE58	3382	3381_JeffDaniels_58_m
10	JeffDaniels	45	AGE45	3370	3369_JeffDaniels_45_m
10	JeffDaniels	52	AGE52	3377	3376_JeffDaniels_52_m
10	JeffDaniels	42	AGE42	3366	3365_JeffDaniels_42_m
10	JeffDaniels	55	AGE55	3380	3379_JeffDaniels_55_m
11	MichaelSarrazin	61	AGE61	9151	9150_MichaelSarrazin_61_m
11	MichaelSarrazin	55	AGE55	9149	9148_MichaelSarrazin_55_m
11	MichaelSarrazin	33	AGE33	9136	9135_MichaelSarrazin_33_m
11	MichaelSarrazin	32	AGE32	9135	9134_MichaelSarrazin_32_m
11	MichaelSarrazin	28	AGE28	9131	9130_MichaelSarrazin_28_m
11	MichaelSarrazin	31	AGE31	9134	9133_MichaelSarrazin_31_m
11	MichaelSarrazin	57	AGE57	9150	9149_MichaelSarrazin_57_m
11	MichaelSarrazin	53	AGE53	9148	9147_MichaelSarrazin_53_m
11	MichaelSarrazin	42	AGE42	9142	9141_MichaelSarrazin_42_m
11	MichaelSarrazin	46	AGE46	9144	9143_MichaelSarrazin_46_m
11	MichaelSarrazin	50	AGE50	9146	9145_MichaelSarrazin_50_m
11	MichaelSarrazin	23	AGE23	9129	9128_MichaelSarrazin_23_m
11	MichaelSarrazin	68	AGE68	9153	9152_MichaelSarrazin_68_m
11	MichaelSarrazin	38	AGE38	9140	9139_MichaelSarrazin_38_m
11	MichaelSarrazin	51	AGE51	9147	9146_MichaelSarrazin_51_m
11	MichaelSarrazin	45	AGE45	9143	9142_MichaelSarrazin_45_m
11	MichaelSarrazin	40	AGE40	9141	9140_MichaelSarrazin_40_m
11	MichaelSarrazin	30	AGE30	9133	9132_MichaelSarrazin_30_m
11	MichaelSarrazin	37	AGE37	9139	9138_MichaelSarrazin_37_m
11	MichaelSarrazin	29	AGE29	9132	9131_MichaelSarrazin_29_m
11	MichaelSarrazin	36	AGE36	9138	9137_MichaelSarrazin_36_m
11	MichaelSarrazin	27	AGE27	9130	9129_MichaelSarrazin_27_m
11	MichaelSarrazin	34	AGE34	9137	9136_MichaelSarrazin_34_m
11	MichaelSarrazin	64	AGE64	9152	9151_MichaelSarrazin_64_m
11	MichaelSarrazin	48	AGE48	9145	9144_MichaelSarrazin_48_m
12	MerylStreep	47	AGE47	10740	10739_MerylStreep_47_f
12	MerylStreep	57	AGE57	10748	10747_MerylStreep_57_f
12	MerylStreep	41	AGE41	10737	10736_MerylStreep_41_f
12	MerylStreep	30	AGE30	10729	10728_MerylStreep_30_f
12	MerylStreep	35	AGE35	10732	10731_MerylStreep_35_f
12	MerylStreep	46	AGE46	10739	10738_MerylStreep_46_f
12	MerylStreep	39	AGE39	10734	10733_MerylStreep_39_f
12	MerylStreep	29	AGE29	10728	10727_MerylStreep_29_f
12	MerylStreep	34	AGE34	10731	10730_MerylStreep_34_f
12	MerylStreep	60	AGE60	10750	10749_MerylStreep_60_f
12	MerylStreep	58	AGE58	10749	10748_MerylStreep_58_f
12	MerylStreep	50	AGE50	10743	10742_MerylStreep_50_f
12	MerylStreep	40	AGE40	10735	10734_MerylStreep_40_f
12	MerylStreep	54	AGE54	10745	10744_MerylStreep_54_f
12	MerylStreep	42	AGE42	10738	10737_MerylStreep_42_f
12	MerylStreep	55	AGE55	10746	10745_MerylStreep_55_f
12	MerylStreep	57	AGE57	10747	10746_MerylStreep_57_f
